playlist_id,playlist_name,playlist_uri,track_id,track_name,track_artist,featured_artists,track_popularity,track_uri,added_on,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,time_added,date_added,hour_added,day_added,month_added
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,6ZULTiMcrmGeuj6GilRgod,Pop Champagne - Explicit Album Version,Jim Jones,"Ron Browz, Juelz Santana",37,spotify:track:6ZULTiMcrmGeuj6GilRgod,2017-02-26T18:08:54Z,0.58,0.442,0.0,-6.589,1.0,0.261,0.0275,0.0,0.0978,0.506,96.114,audio_features,6ZULTiMcrmGeuj6GilRgod,spotify:track:6ZULTiMcrmGeuj6GilRgod,https://api.spotify.com/v1/tracks/6ZULTiMcrmGeuj6GilRgod,https://api.spotify.com/v1/audio-analysis/6ZULTiMcrmGeuj6GilRgod,221000.0,4.0,18:08:54,2017-02-26,18,7,2
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,4nyxE9ib81Rxkd23t2N3bx,Jumping (Out The Window),Ron Browz,,27,spotify:track:4nyxE9ib81Rxkd23t2N3bx,2017-02-26T18:09:34Z,0.731,0.886,8.0,-1.847,1.0,0.191,0.065,0.0,0.0599,0.756,176.84,audio_features,4nyxE9ib81Rxkd23t2N3bx,spotify:track:4nyxE9ib81Rxkd23t2N3bx,https://api.spotify.com/v1/tracks/4nyxE9ib81Rxkd23t2N3bx,https://api.spotify.com/v1/audio-analysis/4nyxE9ib81Rxkd23t2N3bx,207360.0,4.0,18:09:34,2017-02-26,18,7,2
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,69bAfQwq8Gssw8AcHGDOop,"I'm So Hood (feat. T-Pain, Trick Daddy, Rick Ross & Plies)",DJ Kahled,"T-Pain, Trick Daddy, Rick Ross, Plies",29,spotify:track:69bAfQwq8Gssw8AcHGDOop,2017-08-19T00:00:41Z,0.718,0.886,9.0,-3.196,0.0,0.0784,0.0197,0.0,0.198,0.528,131.054,audio_features,69bAfQwq8Gssw8AcHGDOop,spotify:track:69bAfQwq8Gssw8AcHGDOop,https://api.spotify.com/v1/tracks/69bAfQwq8Gssw8AcHGDOop,https://api.spotify.com/v1/audio-analysis/69bAfQwq8Gssw8AcHGDOop,255453.0,4.0,00:00:41,2017-08-19,0,6,8
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,68Yo5RVCA3TmNE3d5TiVaX,Good Love,Sheek Louch,,50,spotify:track:68Yo5RVCA3TmNE3d5TiVaX,2017-10-23T04:15:14Z,0.814,0.552,1.0,-5.36,1.0,0.255,0.0556,0.0,0.0635,0.778,97.811,audio_features,68Yo5RVCA3TmNE3d5TiVaX,spotify:track:68Yo5RVCA3TmNE3d5TiVaX,https://api.spotify.com/v1/tracks/68Yo5RVCA3TmNE3d5TiVaX,https://api.spotify.com/v1/audio-analysis/68Yo5RVCA3TmNE3d5TiVaX,198880.0,4.0,04:15:14,2017-10-23,4,1,10
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,5MLAQM8BcIYHCe7rQt5ttN,Shot Caller,French Montana,Charlie Rock,41,spotify:track:5MLAQM8BcIYHCe7rQt5ttN,2017-12-27T03:06:38Z,0.32,0.871,6.0,-2.842,1.0,0.418,0.401,0.0,0.343,0.37,175.973,audio_features,5MLAQM8BcIYHCe7rQt5ttN,spotify:track:5MLAQM8BcIYHCe7rQt5ttN,https://api.spotify.com/v1/tracks/5MLAQM8BcIYHCe7rQt5ttN,https://api.spotify.com/v1/audio-analysis/5MLAQM8BcIYHCe7rQt5ttN,179000.0,4.0,03:06:38,2017-12-27,3,3,12
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,5RC9YDHON0nXKmcQrL6WV6,Shawty Is Da Shit,The-Dream,Fabolous,65,spotify:track:5RC9YDHON0nXKmcQrL6WV6,2018-04-07T05:48:53Z,0.782,0.472,7.0,-5.016,0.0,0.0441,0.0831,0.0,0.106,0.354,75.886,audio_features,5RC9YDHON0nXKmcQrL6WV6,spotify:track:5RC9YDHON0nXKmcQrL6WV6,https://api.spotify.com/v1/tracks/5RC9YDHON0nXKmcQrL6WV6,https://api.spotify.com/v1/audio-analysis/5RC9YDHON0nXKmcQrL6WV6,262773.0,4.0,05:48:53,2018-04-07,5,6,4
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,3wkNK8tJZ2stygNJm8RCRD,I Luv Your Girl,The-Dream,,56,spotify:track:3wkNK8tJZ2stygNJm8RCRD,2018-04-07T05:49:00Z,0.686,0.322,8.0,-9.829,1.0,0.0386,0.017,0.0,0.125,0.0396,89.958,audio_features,3wkNK8tJZ2stygNJm8RCRD,spotify:track:3wkNK8tJZ2stygNJm8RCRD,https://api.spotify.com/v1/tracks/3wkNK8tJZ2stygNJm8RCRD,https://api.spotify.com/v1/audio-analysis/3wkNK8tJZ2stygNJm8RCRD,267867.0,4.0,05:49:00,2018-04-07,5,6,4
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,2P1e3xpjDhYFqOFeu8IWzS,Falsetto,The-Dream,,56,spotify:track:2P1e3xpjDhYFqOFeu8IWzS,2018-04-07T05:49:10Z,0.728,0.557,0.0,-4.467,1.0,0.0317,0.152,2.27e-05,0.113,0.512,131.018,audio_features,2P1e3xpjDhYFqOFeu8IWzS,spotify:track:2P1e3xpjDhYFqOFeu8IWzS,https://api.spotify.com/v1/tracks/2P1e3xpjDhYFqOFeu8IWzS,https://api.spotify.com/v1/audio-analysis/2P1e3xpjDhYFqOFeu8IWzS,271173.0,4.0,05:49:10,2018-04-07,5,6,4
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,3RBGG1be9aBaSvjnw6ABkh,Rockin' That Sh**,The-Dream,,64,spotify:track:3RBGG1be9aBaSvjnw6ABkh,2018-04-07T05:49:34Z,0.676,0.634,8.0,-4.906,1.0,0.0445,0.127,0.0,0.371,0.623,77.961,audio_features,3RBGG1be9aBaSvjnw6ABkh,spotify:track:3RBGG1be9aBaSvjnw6ABkh,https://api.spotify.com/v1/tracks/3RBGG1be9aBaSvjnw6ABkh,https://api.spotify.com/v1/audio-analysis/3RBGG1be9aBaSvjnw6ABkh,221920.0,4.0,05:49:34,2018-04-07,5,6,4
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,4mIwoDxYxRJ2off7985qJC,Walkin' On The Moon,The-Dream,Kanye West,43,spotify:track:4mIwoDxYxRJ2off7985qJC,2018-04-07T05:49:42Z,0.814,0.722,9.0,-5.689,0.0,0.0521,0.0114,0.0,0.559,0.41,119.977,audio_features,4mIwoDxYxRJ2off7985qJC,spotify:track:4mIwoDxYxRJ2off7985qJC,https://api.spotify.com/v1/tracks/4mIwoDxYxRJ2off7985qJC,https://api.spotify.com/v1/audio-analysis/4mIwoDxYxRJ2off7985qJC,254640.0,4.0,05:49:42,2018-04-07,5,6,4
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,5XKjIoMKCH6pzkdW581DZY,Addiction - Main,Ryan Leslie,"Cassie, Fabolous",46,spotify:track:5XKjIoMKCH6pzkdW581DZY,2018-04-07T05:51:39Z,0.546,0.611,4.0,-7.69,0.0,0.136,0.0977,3.13e-05,0.124,0.676,123.884,audio_features,5XKjIoMKCH6pzkdW581DZY,spotify:track:5XKjIoMKCH6pzkdW581DZY,https://api.spotify.com/v1/tracks/5XKjIoMKCH6pzkdW581DZY,https://api.spotify.com/v1/audio-analysis/5XKjIoMKCH6pzkdW581DZY,240053.0,5.0,05:51:39,2018-04-07,5,6,4
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,0utMp2xqFJYVWrqjHjHYay,All My Life (In the Ghetto) [feat. Lil Wayne & Will.I.Am],Jay Rock,"Lil Wayne, William",45,spotify:track:0utMp2xqFJYVWrqjHjHYay,2018-05-05T02:36:06Z,0.742,0.68,6.0,-4.272,0.0,0.117,0.345,0.0,0.181,0.545,103.45,audio_features,0utMp2xqFJYVWrqjHjHYay,spotify:track:0utMp2xqFJYVWrqjHjHYay,https://api.spotify.com/v1/tracks/0utMp2xqFJYVWrqjHjHYay,https://api.spotify.com/v1/audio-analysis/0utMp2xqFJYVWrqjHjHYay,226800.0,4.0,02:36:06,2018-05-05,2,6,5
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,3fyMH1t6UPeR5croea9PrR,Best I Ever Had,Drake,,67,spotify:track:3fyMH1t6UPeR5croea9PrR,2018-06-13T02:14:49Z,0.427,0.861,1.0,-4.874,1.0,0.376,0.219,0.0,0.277,0.581,161.776,audio_features,3fyMH1t6UPeR5croea9PrR,spotify:track:3fyMH1t6UPeR5croea9PrR,https://api.spotify.com/v1/tracks/3fyMH1t6UPeR5croea9PrR,https://api.spotify.com/v1/audio-analysis/3fyMH1t6UPeR5croea9PrR,257760.0,4.0,02:14:49,2018-06-13,2,3,6
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,60geMByGdlcGGMR5R5ZjHE,I'm Goin In,Drake,"Lil Wayne, Jeezy",56,spotify:track:60geMByGdlcGGMR5R5ZjHE,2018-06-13T02:15:00Z,0.658,0.756,1.0,-8.366,1.0,0.374,0.0393,0.0,0.0988,0.534,169.975,audio_features,60geMByGdlcGGMR5R5ZjHE,spotify:track:60geMByGdlcGGMR5R5ZjHE,https://api.spotify.com/v1/tracks/60geMByGdlcGGMR5R5ZjHE,https://api.spotify.com/v1/audio-analysis/60geMByGdlcGGMR5R5ZjHE,225267.0,4.0,02:15:00,2018-06-13,2,3,6
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,0Q2SSo61I7M0syN0KAGnWc,Bonita Applebum - Hootie Mix,A Tribe Called Quest,,37,spotify:track:0Q2SSo61I7M0syN0KAGnWc,2019-03-05T00:03:14Z,0.83,0.467,11.0,-13.109,1.0,0.136,0.401,0.0,0.386,0.867,89.066,audio_features,0Q2SSo61I7M0syN0KAGnWc,spotify:track:0Q2SSo61I7M0syN0KAGnWc,https://api.spotify.com/v1/tracks/0Q2SSo61I7M0syN0KAGnWc,https://api.spotify.com/v1/audio-analysis/0Q2SSo61I7M0syN0KAGnWc,195907.0,4.0,00:03:14,2019-03-05,0,2,3
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,2EsBCpGIwi0GqhaFmNOPIS,Gettin Up,Q-Tip,,46,spotify:track:2EsBCpGIwi0GqhaFmNOPIS,2019-03-05T00:04:07Z,0.773,0.67,1.0,-5.375,1.0,0.135,0.0131,0.0156,0.112,0.724,94.713,audio_features,2EsBCpGIwi0GqhaFmNOPIS,spotify:track:2EsBCpGIwi0GqhaFmNOPIS,https://api.spotify.com/v1/tracks/2EsBCpGIwi0GqhaFmNOPIS,https://api.spotify.com/v1/audio-analysis/2EsBCpGIwi0GqhaFmNOPIS,197680.0,4.0,00:04:07,2019-03-05,0,2,3
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,0cDjyPYF9eMWiJDPiuy2OG,You,Q-Tip,,25,spotify:track:0cDjyPYF9eMWiJDPiuy2OG,2019-03-05T00:04:13Z,0.815,0.844,5.0,-6.74,1.0,0.0864,0.486,1.43e-05,0.183,0.734,90.353,audio_features,0cDjyPYF9eMWiJDPiuy2OG,spotify:track:0cDjyPYF9eMWiJDPiuy2OG,https://api.spotify.com/v1/tracks/0cDjyPYF9eMWiJDPiuy2OG,https://api.spotify.com/v1/audio-analysis/0cDjyPYF9eMWiJDPiuy2OG,181827.0,4.0,00:04:13,2019-03-05,0,2,3
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,5gfPJ45gpn3ThswDyeW0Qc,Last Night (feat. Keyshia Cole),Diddy,Keyshia Cole,45,spotify:track:5gfPJ45gpn3ThswDyeW0Qc,2019-03-05T00:06:45Z,0.888,0.833,3.0,-4.381,0.0,0.0912,0.256,0.00159,0.485,0.962,121.002,audio_features,5gfPJ45gpn3ThswDyeW0Qc,spotify:track:5gfPJ45gpn3ThswDyeW0Qc,https://api.spotify.com/v1/tracks/5gfPJ45gpn3ThswDyeW0Qc,https://api.spotify.com/v1/audio-analysis/5gfPJ45gpn3ThswDyeW0Qc,388226.0,4.0,00:06:45,2019-03-05,0,2,3
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,2x5YsiXAqOEqSZ1iHWITHS,Thank You,Busta Rhymes,"Q-Tip, Kanye West, Lil Wayne",50,spotify:track:2x5YsiXAqOEqSZ1iHWITHS,2019-03-05T00:09:23Z,0.625,0.79,7.0,-6.753,1.0,0.183,0.0134,0.00281,0.116,0.502,105.114,audio_features,2x5YsiXAqOEqSZ1iHWITHS,spotify:track:2x5YsiXAqOEqSZ1iHWITHS,https://api.spotify.com/v1/tracks/2x5YsiXAqOEqSZ1iHWITHS,https://api.spotify.com/v1/audio-analysis/2x5YsiXAqOEqSZ1iHWITHS,240413.0,4.0,00:09:23,2019-03-05,0,2,3
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,4ns1XFP3W5JPyzvnAjMdHD,Int'l Players Anthem (I Choose You),UGK,OutKast,55,spotify:track:4ns1XFP3W5JPyzvnAjMdHD,2019-03-07T03:27:12Z,0.675,0.68,4.0,-5.01,0.0,0.256,0.0655,0.0,0.354,0.845,155.698,audio_features,4ns1XFP3W5JPyzvnAjMdHD,spotify:track:4ns1XFP3W5JPyzvnAjMdHD,https://api.spotify.com/v1/tracks/4ns1XFP3W5JPyzvnAjMdHD,https://api.spotify.com/v1/audio-analysis/4ns1XFP3W5JPyzvnAjMdHD,259040.0,4.0,03:27:12,2019-03-07,3,4,3
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,1qXLj4ywjsA0hGmaibmnn3,Throw Some D's Remix,Rich Boy,"André 3000, Jim Jones, Nelly, Murphy Lee, The Game",45,spotify:track:1qXLj4ywjsA0hGmaibmnn3,2019-03-07T03:30:28Z,0.684,0.733,1.0,-5.012,0.0,0.324,0.0146,0.0,0.108,0.37,160.805,audio_features,1qXLj4ywjsA0hGmaibmnn3,spotify:track:1qXLj4ywjsA0hGmaibmnn3,https://api.spotify.com/v1/tracks/1qXLj4ywjsA0hGmaibmnn3,https://api.spotify.com/v1/audio-analysis/1qXLj4ywjsA0hGmaibmnn3,351053.0,4.0,03:30:28,2019-03-07,3,4,3
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,6SMwDEKfm0hlVErawcdRAK,The Art of Storytellin Part 4 (feat. Outkast & Marsha Ambrosius),DJ Drama,"OutKast, Marsha Ambrosius",48,spotify:track:6SMwDEKfm0hlVErawcdRAK,2019-03-07T03:32:28Z,0.47,0.908,11.0,-6.498,0.0,0.37,0.0565,0.0,0.152,0.246,83.212,audio_features,6SMwDEKfm0hlVErawcdRAK,spotify:track:6SMwDEKfm0hlVErawcdRAK,https://api.spotify.com/v1/tracks/6SMwDEKfm0hlVErawcdRAK,https://api.spotify.com/v1/audio-analysis/6SMwDEKfm0hlVErawcdRAK,297280.0,4.0,03:32:28,2019-03-07,3,4,3
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,6ScJMrlpiLfZUGtWp4QIVt,A Milli,Lil Wayne,,75,spotify:track:6ScJMrlpiLfZUGtWp4QIVt,2019-03-07T03:33:45Z,0.679,0.684,6.0,-8.559,1.0,0.278,0.0527,0.000895,0.177,0.755,151.748,audio_features,6ScJMrlpiLfZUGtWp4QIVt,spotify:track:6ScJMrlpiLfZUGtWp4QIVt,https://api.spotify.com/v1/tracks/6ScJMrlpiLfZUGtWp4QIVt,https://api.spotify.com/v1/audio-analysis/6ScJMrlpiLfZUGtWp4QIVt,221840.0,4.0,03:33:45,2019-03-07,3,4,3
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,0OtYquVj3keEgixYf4ekkC,Walk It Out (feat. Outkast & Jim Jones),Unk,"OutKast, Jim Jones",45,spotify:track:0OtYquVj3keEgixYf4ekkC,2019-03-07T03:34:17Z,0.787,0.713,1.0,-5.704,0.0,0.293,0.08,0.0,0.0861,0.54,159.976,audio_features,0OtYquVj3keEgixYf4ekkC,spotify:track:0OtYquVj3keEgixYf4ekkC,https://api.spotify.com/v1/tracks/0OtYquVj3keEgixYf4ekkC,https://api.spotify.com/v1/audio-analysis/0OtYquVj3keEgixYf4ekkC,294760.0,4.0,03:34:17,2019-03-07,3,4,3
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,34vVztCAeKpPtzYfGHQjiV,"2 Step (feat. T-Pain, Jim Jones & E-40)",Unk,"T-Pain, Jim Jones, E-40",49,spotify:track:34vVztCAeKpPtzYfGHQjiV,2019-03-07T03:34:27Z,0.721,0.72,9.0,-6.145,0.0,0.192,0.0564,0.0,0.173,0.643,76.976,audio_features,34vVztCAeKpPtzYfGHQjiV,spotify:track:34vVztCAeKpPtzYfGHQjiV,https://api.spotify.com/v1/tracks/34vVztCAeKpPtzYfGHQjiV,https://api.spotify.com/v1/audio-analysis/34vVztCAeKpPtzYfGHQjiV,322933.0,4.0,03:34:27,2019-03-07,3,4,3
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,3n5qF6aprwEIjHWuH5jECM,The Boss,Rick Ross,T-Pain,55,spotify:track:3n5qF6aprwEIjHWuH5jECM,2019-03-07T03:35:41Z,0.399,0.857,7.0,-4.086,1.0,0.336,0.00944,0.0,0.319,0.632,85.937,audio_features,3n5qF6aprwEIjHWuH5jECM,spotify:track:3n5qF6aprwEIjHWuH5jECM,https://api.spotify.com/v1/tracks/3n5qF6aprwEIjHWuH5jECM,https://api.spotify.com/v1/audio-analysis/3n5qF6aprwEIjHWuH5jECM,225653.0,4.0,03:35:41,2019-03-07,3,4,3
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,1kEp3Po9RUPm11N5ITOUWx,Pop Bottles - Main,Birdman,Lil Wayne,50,spotify:track:1kEp3Po9RUPm11N5ITOUWx,2019-03-07T03:36:07Z,0.476,0.823,9.0,-5.842,1.0,0.442,0.0633,0.0,0.624,0.548,149.902,audio_features,1kEp3Po9RUPm11N5ITOUWx,spotify:track:1kEp3Po9RUPm11N5ITOUWx,https://api.spotify.com/v1/tracks/1kEp3Po9RUPm11N5ITOUWx,https://api.spotify.com/v1/audio-analysis/1kEp3Po9RUPm11N5ITOUWx,205133.0,4.0,03:36:07,2019-03-07,3,4,3
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,5tEbnKMOMK8LLoOIsEkWRr,Big S**t Poppin' (Do It),T.I.,,54,spotify:track:5tEbnKMOMK8LLoOIsEkWRr,2019-03-07T03:37:08Z,0.634,0.84,8.0,-4.663,1.0,0.248,0.134,0.0,0.484,0.489,169.041,audio_features,5tEbnKMOMK8LLoOIsEkWRr,spotify:track:5tEbnKMOMK8LLoOIsEkWRr,https://api.spotify.com/v1/tracks/5tEbnKMOMK8LLoOIsEkWRr,https://api.spotify.com/v1/audio-analysis/5tEbnKMOMK8LLoOIsEkWRr,287373.0,4.0,03:37:08,2019-03-07,3,4,3
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,323Tzd2yjV4pifrVAajafb,Hood N****,Gorilla Zoe,,53,spotify:track:323Tzd2yjV4pifrVAajafb,2019-03-07T03:37:30Z,0.875,0.732,1.0,-5.135,1.0,0.0635,0.0198,0.0,0.11,0.159,87.142,audio_features,323Tzd2yjV4pifrVAajafb,spotify:track:323Tzd2yjV4pifrVAajafb,https://api.spotify.com/v1/tracks/323Tzd2yjV4pifrVAajafb,https://api.spotify.com/v1/audio-analysis/323Tzd2yjV4pifrVAajafb,200933.0,4.0,03:37:30,2019-03-07,3,4,3
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,6TQANhh0iV17xMeExcH6qj,They Know (Dey Know),Shawty Lo,,47,spotify:track:6TQANhh0iV17xMeExcH6qj,2019-03-07T03:37:57Z,0.428,0.714,8.0,-5.574,1.0,0.399,0.0895,0.0,0.766,0.678,110.017,audio_features,6TQANhh0iV17xMeExcH6qj,spotify:track:6TQANhh0iV17xMeExcH6qj,https://api.spotify.com/v1/tracks/6TQANhh0iV17xMeExcH6qj,https://api.spotify.com/v1/audio-analysis/6TQANhh0iV17xMeExcH6qj,198093.0,3.0,03:37:57,2019-03-07,3,4,3
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,1IYaMVfidzSfvCUZYXhsU1,Party Like A Rock Star,Shop Boyz,,52,spotify:track:1IYaMVfidzSfvCUZYXhsU1,2019-03-07T03:38:09Z,0.614,0.701,7.0,-4.728,1.0,0.0446,0.00581,0.0,0.495,0.681,144.99,audio_features,1IYaMVfidzSfvCUZYXhsU1,spotify:track:1IYaMVfidzSfvCUZYXhsU1,https://api.spotify.com/v1/tracks/1IYaMVfidzSfvCUZYXhsU1,https://api.spotify.com/v1/audio-analysis/1IYaMVfidzSfvCUZYXhsU1,253400.0,4.0,03:38:09,2019-03-07,3,4,3
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,6MnFB3qurhmGs1xdjrz5Bg,A Bay Bay,Hurricane Chris,,52,spotify:track:6MnFB3qurhmGs1xdjrz5Bg,2019-03-07T03:38:36Z,0.577,0.668,6.0,-4.884,1.0,0.514,0.105,0.0,0.0924,0.702,60.709,audio_features,6MnFB3qurhmGs1xdjrz5Bg,spotify:track:6MnFB3qurhmGs1xdjrz5Bg,https://api.spotify.com/v1/tracks/6MnFB3qurhmGs1xdjrz5Bg,https://api.spotify.com/v1/audio-analysis/6MnFB3qurhmGs1xdjrz5Bg,257120.0,3.0,03:38:36,2019-03-07,3,4,3
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,3ANQCu1sGsMB4U2wvr2AF0,This Is Why I'm Hot - Remix,MiMS,"Cham, Junior Reid",40,spotify:track:3ANQCu1sGsMB4U2wvr2AF0,2019-03-07T03:40:51Z,0.568,0.608,8.0,-4.275,1.0,0.56,0.414,0.0,0.121,0.577,79.923,audio_features,3ANQCu1sGsMB4U2wvr2AF0,spotify:track:3ANQCu1sGsMB4U2wvr2AF0,https://api.spotify.com/v1/tracks/3ANQCu1sGsMB4U2wvr2AF0,https://api.spotify.com/v1/audio-analysis/3ANQCu1sGsMB4U2wvr2AF0,217613.0,4.0,03:40:51,2019-03-07,3,4,3
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,3lwMGZ9M5Gq4usaZZLV4NK,Ice Cream Paint Job,Dorrough Music,,54,spotify:track:3lwMGZ9M5Gq4usaZZLV4NK,2019-03-07T03:41:56Z,0.849,0.59,0.0,-8.367,1.0,0.428,0.000545,0.0,0.343,0.656,180.026,audio_features,3lwMGZ9M5Gq4usaZZLV4NK,spotify:track:3lwMGZ9M5Gq4usaZZLV4NK,https://api.spotify.com/v1/tracks/3lwMGZ9M5Gq4usaZZLV4NK,https://api.spotify.com/v1/audio-analysis/3lwMGZ9M5Gq4usaZZLV4NK,237320.0,4.0,03:41:56,2019-03-07,3,4,3
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,71mDjdeVK9sqXmamMHaAfX,Some Cut (feat. Cutty),Trillville,Cutty,59,spotify:track:71mDjdeVK9sqXmamMHaAfX,2019-03-07T03:44:15Z,0.901,0.512,1.0,-6.468,1.0,0.37,0.00273,0.0,0.0979,0.638,85.012,audio_features,71mDjdeVK9sqXmamMHaAfX,spotify:track:71mDjdeVK9sqXmamMHaAfX,https://api.spotify.com/v1/tracks/71mDjdeVK9sqXmamMHaAfX,https://api.spotify.com/v1/audio-analysis/71mDjdeVK9sqXmamMHaAfX,283387.0,4.0,03:44:15,2019-03-07,3,4,3
0dO0GyAp8BJIjmkjI5JgZp,Hip-Hop: 2007 - 2014,spotify:playlist:0dO0GyAp8BJIjmkjI5JgZp,1ZlkzqeNEG3VBTuSrD7qWm,"I Get Money - Forbes 1,2,3 Remix",50 Cent,"Diddy, JAY Z",36,spotify:track:1ZlkzqeNEG3VBTuSrD7qWm,2019-03-07T03:46:26Z,0.538,0.893,11.0,-3.469,0.0,0.407,0.329,2.6e-06,0.248,0.651,122.79,audio_features,1ZlkzqeNEG3VBTuSrD7qWm,spotify:track:1ZlkzqeNEG3VBTuSrD7qWm,https://api.spotify.com/v1/tracks/1ZlkzqeNEG3VBTuSrD7qWm,https://api.spotify.com/v1/audio-analysis/1ZlkzqeNEG3VBTuSrD7qWm,271453.0,5.0,03:46:26,2019-03-07,3,4,3
